y_lat,x_lon,portfolio_manager_id,property_name,street_address,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_source_eui_kbtuf,total_ghg_emissions_mtco2e,water_use_all_kgal,water_score,estar_certified,compliance_type,benchmarking_status,data_year,crime_count_5mi,crime_score_5mi_weighted
39.94955223,-75.16596904,3596612,1500 Walnut,1500-06 Walnut St.,19102,1,1930,Office,"355,036",13499673.3,1007151.5,,8910163.6,53.0,85.0,90.5,185.9,1829.9,11015.2,,No,Required Compliance,Complied,2024,485,175.4
39.95282144,-75.15247033,3689195,Cast Iron Building,718 Arch Street,19105,1,1881,Office,"139,020",3657255.0,887157.3,,,92.0,36.6,38.0,92.3,368.1,1722.0,,No,Required Compliance,Complied,2024,290,110.6
39.89488545,-75.17473786,1496733,1 Crescent Drive,One Crescent Drive,19112,1,2005,Office,82240,3312460.1,13288.5,,,82.0,44.8,45.7,127.6,264.6,781.2,,10/20/2025,Required Compliance,Complied,2024,3,1.4
39.94819567,-75.15181249,1516994,Curtis Center,170 S Independence W ML,19106,1,1910,Office,"1,102,992",90738071.4,30070012.5,,,5.0,128.2,131.7,306.8,9560.7,12971.5,,No,Required Compliance,Complied,2024,263,99.2
40.02835351,-75.09942998,5021478,4112 - ROOSEVELT,4640 S.E. Roosevelt Boulevard,19124,1,1995,Retail Store,"141,111",5423649.8,4196039.2,,,68.0,58.8,61.1,121.4,654.9,1167.9,,No,Required Compliance,Complied,2024,122,48.2
40.02866045,-75.09990384,3769239,"PHILADELPHIA (NE), PA",4600 E ROOSEVELT BLVD,19124,1,2003,Retail Store,"116,124",6456287.8,2024728.0,,,64.0,77.4,79.1,185.0,621.8,836.7,,No,Required Compliance,Complied,2024,122,48.3
40.09597991,-74.97674669,19841070,12301-75 Academy Rd,12301-75 Academy Rd,19154,1,1964,Retail Store,"75,280",3384417.4,76437.0,,,60.0,47.3,47.0,129.7,301.1,675.5,,No,Required Compliance,Complied,2024,40,15.2
39.95873866,-75.21816835,3773373,FORMAN MILLS 106,4806 Market Steet,19139,1,1920,Retail Store,"54,460",2639222.3,,,,44.0,50.1,49.5,138.7,231.6,58.4,,No,Required Compliance,Complied,2024,171,79.3
40.100724,-75.00793538,1548013,PHILADELPHIA NE (1809),11000 ROOSEVELT BLVD STE 3,19116,1,2003,Retail Store,"358,323",5704368.9,3027199.9,,,86.0,59.7,60.8,130.5,615.1,771.0,,02/27/2013,Required Compliance,Complied,2024,37,14.7
39.95294502,-75.18695363,6766532,The Left Bank (th111),3118L-98 CHESTNUT ST,19104,2,1929,Multifamily Housing,692000,18045839.5,15283472.3,,,52.0,53.1,55.8,108.9,2249.13,16369.7,10.0,No,Required Compliance,Complied,2024,194,69.0
39.97068129,-75.16326863,12341058,1617 Poplar Street,1617-33 Poplar Street,19130,1,2017,Multifamily Housing,54100,197888.2,,,,100.0,3.7,3.9,10.8,15.76,970.7,82.0,No,Required Compliance,Complied,2024,212,91.7
39.95962412,-75.1653921,7136700,1600 Lofts,352 N. 16th St.,19102,1,2018,Multifamily Housing,"123,753",3682343.2,990634.5,,,34.0,57.2,58.3,141.1,375.8,2691.8,67.0,No,Required Compliance,Complied,2024,384,143.7
39.95547816,-75.20086013,36349954,3939-41 Chestnut Street,3939-41 Chestnut Street,19104,1,2014,Multifamily Housing,"52,500",2425396.3,2590957.9,,,,127.7,129.4,243.8,350.5,2336.9,,No,Required Compliance,Voluntarily Complied,2024,174,70.2
39.95548923,-75.20094963,3571363,40th Street Promenade,3943-45 Chestnut Street,19104,1,2006,Multifamily Housing,"858,000",6146869.9,301139.0,,,,72.5,71.9,194.9,555.5,2720.9,,No,Required Compliance,Complied,2024,174,70.2
39.95211908,-75.17384102,5018571,AQ Rittenhouse - CO (qr04)(qr001),2017-23 Chestnut St.,19103,1,2015,Multifamily Housing,"115,299",3741356.7,6024.1,,,82.0,38.9,39.6,110.9,298.3,2308.9,94.0,10/14/2025,Required Compliance,Complied,2024,389,140.1
39.96295396,-75.16908483,5015858,Spring Garden Towers - MICHAELS,1818-20,19130,1,1979,Multifamily Housing,"189,533",5892063.7,1877924.9,,,75.0,40.0,41.4,99.1,616.9,7572.9,36.0,No,Required Compliance,Complied,2024,192,76.9
39.94593502,-75.16116256,5209316,Goldtex,315-23 N. 12th Street,19107,1,2014,Multifamily Housing,"140,363",10476549.7,,,,2.0,74.6,74.6,209.0,919.5,4186.7,79.0,No,Required Compliance,Complied,2024,464,168.1
40.02732126,-75.21310446,5016210,Pensdale Housing Inc.,420 Pensdale Street,19128,1,2004,Multifamily Housing,"65,873",2582201.6,1647140.3,,,21.0,64.2,64.7,136.6,314.1,1782.6,59.0,No,Required Compliance,Complied,2024,56,21.1
39.95688774,-75.20626226,26583008,4200 Ludlow Street,4200-4224 Ludlow Street,19104,1,2020,Multifamily Housing,"555,000",2119531.0,,,,100.0,18.3,18.7,52.3,186.0,2820.2,94.0,No,Required Compliance,Complied,2024,175,74.1
39.95616087,-75.20657537,17797198,4210-16 Chestnut Street,4210-16 Chestnut Street,19104,1,2019,Multifamily Housing,"300,264",1084845.4,,,,98.0,25.5,26.0,72.7,95.2,1561.2,84.0,No,Required Compliance,Voluntarily Complied,2024,167,70.9
39.949551,-75.15947921,34866890,Scully The Collins,1125 Sansom Street,19107,1,2016,Multifamily Housing,"241,631",7719175.7,663952.7,,,75.0,34.7,35.8,94.5,712.7,4183.1,96.0,No,Required Compliance,Complied,2024,399,148.8
40.09694548,-74.98497353,6455394,Northbrook Apartments & Townhomes,1340 Stewards Way,19154,25,1962,Multifamily Housing,"438,910",21201071.4,,,,38.0,46.2,48.8,136.7,1860.7,32597.4,30.0,No,Required Compliance,Complied,2024,32,11.7
39.97779164,-75.15098272,4979781,380 - University Village-Temple,1701-19 N 10TH ST,19122,3,2004,Multifamily Housing,181368,6794118.1,2917650.9,,,74.0,39.6,42.8,93.4,696.12,5558.7,90.0,No,Required Compliance,Complied,2024,235,99.8
39.95859112,-75.16141515,4064179,Packard Motor Car Building,317 N Broad Street,19107,1,1910,Multifamily Housing,"225,000",9086115.0,,,,12.0,55.1,57.7,161.5,723.7,,,No,Required Compliance,Complied,2024,394,152.0
40.07384935,-74.98601672,13462568,SHERWOOD CROSSING - Morgan,NE CORNER MORRELL - ASHFIELD,19114,6,1970,Multifamily Housing,"459,320",7812009.8,12450000.5,,,70.0,50.7,53.2,89.5,1283.5,18767.9,32.0,No,Required Compliance,Complied,2024,28,11.700000000000001
40.00683816,-75.15468854,58883193,Tioga Presbyterian Apts. (S): Building A,2050 South 58th Street,19140,1,1996,Multifamily Housing,"97,964",1442699.4,391829.4,,,100.0,18.7,19.3,46.8,135.7,8857.3,,No,Required Compliance,Complied,2024,176,88.7
40.06250656,-75.04309023,32608252,8420 Associates,8400 Roosevelt Boulevard,19152,1,2023,Multifamily Housing,"62,200",1574095.5,428725.7,,,26.0,51.9,53.4,127.5,160.9,383.1,100.0,No,Required Compliance,Voluntarily Complied,2024,88,31.5
40.03325483,-75.07698567,5029193,Oakland Terrace 2012 LP,6063 Roosevelt Blvd.,19149,1,2012,Multifamily Housing,"72,840",1212208.5,2841910.2,,,79.0,55.7,58.1,89.7,257.3,3663.6,42.0,No,Required Compliance,Complied,2024,187,72.5
40.03552248,-75.185432,5027972,"Tulpehocken Apartments, Inc.",6134-46 Wayne Avenue,19144,1,1929,Multifamily Housing,57353,635674.6,3238489.6,,,,67.5,69.2,92.1,222.64,995.6,97.0,No,Required Compliance,Complied,2024,69,27.4
40.10358038,-75.02511316,11217425,Lion's Gate Apartments (Red Lion Manor),10101 Northeast Ave,19116,10,1965,Multifamily Housing,"87,420",1827047.5,3794866.2,,,65.0,68.1,70.6,112.1,361.9,6514.8,21.0,No,Required Compliance,Complied,2024,36,12.7
40.03604664,-75.18634306,83783292,Wayne Manor,6200-08 WAYNE AVE,19144,3,1926,Multifamily Housing,71432,1221072.9,4614537.6,,,53.0,81.7,83.2,118.2,342.36,2393.0,59.0,No,Required Compliance,Complied,2024,65,25.6
40.0676589,-75.02709742,4932752,Welshwood Apartments,2661-2669 Willits Rd.,19114,3,1967,Multifamily Housing,"208,761",3608691.7,11414777.1,,,47.0,72.0,76.5,110.0,923.0,7488.6,62.0,No,Required Compliance,Complied,2024,43,17.0
40.0734305,-75.03737602,28119599,Revere Plaza,2400 Tremont Street,19115,1,1976,Multifamily Housing,"147,480",6515527.8,2712999.9,,,30.0,62.6,64.0,144.7,715.9,6783.6,47.0,No,Required Compliance,Complied,2024,40,16.0
40.05857063,-75.00829375,27322388,Rita Grace Manor,9181 Academy Rd. LL-9,19114,2,1962,Multifamily Housing,"83,248",2214978.3,768685.8,,,66.0,45.4,47.0,109.6,235.2,2996.9,62.0,No,Required Compliance,Complied,2024,84,31.4
40.07348099,-75.03740481,29587464,Revere Towers,2393 Tremont Street,19115,2,1962,Multifamily Housing,"147,480",3257763.8,2712999.9,,,94.0,40.5,41.8,82.7,430.0,6485.3,41.0,No,Required Compliance,Complied,2024,42,16.7
40.07526821,-75.04038171,26648895,Revere Villas,1906-22 TREMONT ST,19115,1,1974,Multifamily Housing,23112,624245.9,250054.0,,,83.0,37.8,37.4,85.7,68.1,2378.4,4.0,No,Required Compliance,Complied,2024,39,15.6
39.99549368,-75.10018032,36956062,PP Frame LLC,3560-62 Sepviva St,19134,1,1930,Multifamily Housing,"72,934",1618998.2,924022.8,,,87.0,34.9,37.3,77.6,178.0,4375.0,20.0,No,Required Compliance,Complied,2024,202,84.8
40.06226479,-75.06675017,11218446,Algon Flats,7810-20 Algon Ave,19111,4,1963,Multifamily Housing,"113,256",2537136.0,2154702.6,,,67.0,56.2,58.7,117.1,337.1,3841.2,73.0,No,Required Compliance,Complied,2024,41,13.6
40.0465626,-75.08783716,6864353,Oxford House,6451-6461 Oxford Avenue,19111,4,1960,Multifamily Housing,"171,000",4111494.2,4005646.3,,,76.0,47.5,49.5,94.5,573.6,8159687.5,1.0,No,Required Compliance,Complied,2024,144,52.6
40.00103161,-75.2268419,34709103,Bala Apts LLC,4920-4950 City Avenue,19131,5,1910,Multifamily Housing,"192,000",1329862.8,9350450.9,,,33.0,106.8,118.1,147.1,613.4,5557.3,39.0,No,Required Compliance,Complied,2024,19,7.9
39.99170758,-75.22983586,34930912,FAIRVIEW APTS LLC,5201-19 WYNNEFIELD AVE,19131,1,1925,Multifamily Housing,"171,360",721808.6,2518830.1,,,66.0,75.6,82.6,116.2,197.1,1146.0,82.0,No,Required Compliance,Voluntarily Complied,2024,30,15.200000000000001
39.99151407,-75.22662126,34916751,BRYNFIELD APTS LLC,5050-58 WYNNEFIELD AVE,19131,1,1962,Multifamily Housing,"137,568",797862.1,1764720.0,,,29.0,74.5,80.6,125.3,163.8,705.4,93.0,No,Required Compliance,Voluntarily Complied,2024,36,18.3
40.04336373,-75.13509868,5102648,DB Champlost LP - 901 W Champlost Ave,901 W Champlost Avenue,19141,1,1962,Multifamily Housing,"51,728",875314.5,2585212.2,,,54.0,66.9,71.4,104.6,214.1,2623.4,25.0,No,Required Compliance,Complied,2024,87,38.3
39.98900731,-75.22465148,34362661,Wynnefield Terrace Associates LP,4991 PARKS1DE AVE,19131,10,1947,Multifamily Housing,"262,640",1253640.4,7912511.5,,,72.0,69.8,75.8,96.9,530.3,3663.2,84.0,No,Required Compliance,Complied,2024,51,23.1
39.95855102,-75.16563399,6807848,The Alexander,1601 Vine Street,19103,1,2018,Multifamily Housing,"596,464",14306150.2,1862127.8,,4350398.5,61.0,47.4,48.8,111.5,1643.3,12845.1,49.0,02/26/2021,Required Compliance,Complied,2024,399,150.5
39.96105963,-75.16414329,17900566,The Hamilton I and II (hm066)(hm128),1520 Hamilton St (440L N 15TH ST),,1,2018,Multifamily Housing,,23611565.3,2754021.5,,,11.0,78.6,78.8,206.0,2027.0,9976.5,95.0,No,Required Compliance,Complied,2024,303,117.2
39.94064995,-75.1510526,4938104,Liberties Lofts,710-20 N 5th Street,19147,1,1930,Multifamily Housing,,2502095.6,,,,96.0,15.7,16.3,45.6,199.3,1178.0,90.0,No,Required Compliance,Complied,2024,143,58.7
39.95255253,-75.21838323,58741394,4800-20 Pine,4800-20 Pine Street,19143,1,1925,Multifamily Housing,"134,544",740107.1,2886929.6,,,31.0,114.0,125.4,172.6,218.3,2195.8,37.0,No,Required Compliance,Voluntarily Complied,2024,134,60.5
39.90482922,-75.24302976,63971894,International City Mews,7701 Lindberg Blvd,19153,1,1973,Multifamily Housing,"246,296",13379919.0,15557283.0,,,8.0,84.6,88.7,161.7,1892.0,17346.3,43.0,No,Required Compliance,Complied,2024,43,19.4
40.00689176,-75.18759974,4989929,Scotts Mills,3510-30 SCOTTS LN,19129,1,1940,Office,126339,956849.5,1156857.1,,,100.0,16.7,17.4,31.8,137.66,1392.4,,No,Required Compliance,Complied,2024,41,17.9
39.98871398,-75.25001051,36241191,Aquinas Pennbrook LP,2120-2134 N. 63rd Street,19151,1,1926,Multifamily Housing,"328,500",434279.4,,,,100.0,6.0,6.0,16.8,38.1,2617.5,80.0,No,Required Compliance,Complied,2024,23,10.4
39.93534166,-75.1672303,58246392,Armory Lofts,1221-31 S Broad St,19147,1,2017,Multifamily Housing,"76,786",1561713.3,,,,99.0,20.3,20.7,58.1,137.1,927.7,99.0,No,Required Compliance,Complied,2024,273,99.3
39.98731396,-75.25191016,34931030,LINCOLN COURT REALTY LLC,6367-73 LANCASTER AVE,19151,3,1940,Multifamily Housing,"195,696",1744170.1,774117.0,,,43.0,51.5,53.6,121.9,194.2,2789.5,35.0,No,Required Compliance,Voluntarily Complied,2024,21,9.1
39.9535519,-75.20735903,21300460,Fairfax Apartments,4231-41 Locust Street,19104,1,1927,Multifamily Housing,"190,150",3410293.6,10426828.1,,,84.0,63.4,67.9,98.6,825.5,686.7,100.0,No,Required Compliance,Complied,2024,146,61.2
39.95801734,-75.19260064,8025320,Quaker Court,3514-30 Lancaster Ave.,19104,1,1870,Multifamily Housing,"71,993",2631931.5,,,,42.0,36.6,39.2,109.9,209.6,2091.6,62.0,No,Required Compliance,Complied,2024,157,61.7
39.95487447,-75.19274344,4951216,DOMUS,3401 L Chestnut St,19104,1,2008,Multifamily Housing,"525,469",15075113.8,799911.8,,,71.0,36.8,37.9,102.6,1365.5,15091.0,32.0,No,Required Compliance,Complied,2024,143,55.7
39.96575231,-75.15954054,36471367,Venture Commons,1357 Ridge Ave,19123,1,2020,Multifamily Housing,49988,1297279.9,,,,96.0,26.0,26.0,72.7,113.9,1027.8,84.0,No,Required Compliance,Complied,2024,179,76.7
40.02200472,-75.17109146,12450138,Fernhill Park Holdings LLC - 5008 McKean Ave,5008 McKean Ave,19144,1,1961,Multifamily Housing,"56,645",909083.1,3277454.6,,,35.0,82.2,84.4,120.5,253.9,5311.6,2.0,No,Required Compliance,Complied,2024,101,42.5
40.02724913,-75.18349211,4925792,Park Heights Apartments,5555 Wissahickon Ave.,19144,1,1958,Multifamily Housing,"273,509",4371072.2,11621901.1,,,88.0,58.5,60.0,91.8,1000.9,13291.4,34.0,No,Required Compliance,Complied,2024,59,23.1
40.03108406,-75.17667595,4975739,Fairfax Apartments,5501 Wayne Avenue,19144,1,1912,Multifamily Housing,"56,500",489669.8,1916260.2,,,99.0,37.0,36.9,51.9,144.8,1103.8,96.0,No,Required Compliance,Complied,2024,106,43.8
40.02144705,-75.1757708,5950777,Birchwood Hill Apts,5115 Wissahickon Avenue,19144,4,1966,Multifamily Housing,"86,000",984848.6,4460113.8,,,50.0,83.3,85.1,116.6,323.3,3701.9,40.0,No,Required Compliance,Complied,2024,65,27.5
40.06008865,-75.14064133,6024216,Windsor Terrace Apts,7000 North Broad Street,19126,1,1966,Multifamily Housing,"52,040",891214.4,1734350.4,,,81.0,48.3,50.2,81.2,163.1,1637.5,69.0,No,Required Compliance,Complied,2024,60,26.6
40.0578733,-75.20988147,5279973,Star Enterprises IV,7715 McCallum St,19118,17,1954,Multifamily Housing,"51,384",1688354.2,7827827.0,,,68.0,71.6,71.4,97.2,564.0,9108.9,20.0,No,Required Compliance,Complied,2024,4,1.5
40.04068268,-75.16305761,20470841,Church Lane Portfolio LLC - 600 E Church Lane,600 E Church Lane,19144,1,1935,Multifamily Housing,34463,793242.2,1963353.6,,,99.0,31.7,31.5,49.1,173.9,3276.8,38.0,No,Required Compliance,Complied,2024,110,51.9
40.03527636,-75.17490587,58882493,Interfaith House in Germantown (S): Building A,18 West Chelten Avenue,19144,1,1989,Multifamily Housing,"59,220",5524369.3,,,,1.0,93.3,98.8,276.6,440.0,2839.0,,No,Required Compliance,Complied,2024,114,48.3
40.07439583,-75.19359314,34898690,350 E Willow Grove Ave,7715 Crittenden St,19118,1,1971,Multifamily Housing,"131,720",2207529.9,6222018.1,,,71.0,64.0,65.1,97.7,506.3,3237.8,,No,Required Compliance,Complied,2024,15,6.2
40.06261399,-75.20250035,5329664,Chestnut Hill Tower,400 E Mermaid Lane,19118,1,1963,Multifamily Housing,"263,000",6085149.6,13011326.9,,,40.0,79.6,80.2,128.6,1225.1,14976.6,14.0,No,Required Compliance,Complied,2024,22,7.5
39.9664012,-75.15922795,28450174,Broadridge (bo196) (NOT),1300 Fairmount Ave,19123,1,2018,Multifamily Housing,"363,801",16069428.4,6198908.7,,,83.0,41.6,42.6,98.0,1608.4,9287.2,85.0,No,Required Compliance,Complied,2024,177,76.3
40.07363196,-75.2104245,17792850,Hill House Apartments,201 West Evergreen Avenue,19118,1,1966,Multifamily Housing,"211,200",4504436.9,6115721.2,,,91.0,49.1,50.3,90.1,683.6,7496.3,61.0,No,Required Compliance,Complied,2024,9,3.5
39.9645547,-75.16051373,12477713,The Stable Lofts,631 N Broad Street,19123,1,2018,Multifamily Housing,"52,944",1323893.5,1045722.4,,,78.0,40.9,42.5,84.6,171.7,1294.7,55.0,04/14/2023,Required Compliance,Complied,2024,188,79.7
39.96255383,-75.16054053,82130793,Mural Lofts,523 N BROAD ST,19123,1,1940,Multifamily Housing,57800,2599544.8,,,,60.0,45.0,45.0,125.9,207.06,1235.8,97.0,No,Required Compliance,Complied,2024,206,87.0
39.95513038,-75.16450432,25749855,The Metropolitan,117 N 15th Street,19102,1,1928,Multifamily Housing,"184,660",2799897.0,,,,,26.9,28.4,79.6,245.7,3846.6,,No,Required Compliance,Complied,2024,425,157.7
39.9538897,-75.17264316,4992930,"1919 Market St (mk51, ma410)",1919 Market Street,19103,1,2016,Multifamily Housing,"455,000",11862185.8,4399728.2,,,78.0,44.5,45.2,103.7,1274.8,12188.2,48.0,No,Required Compliance,Complied,2024,394,142.2
39.95529277,-75.16820472,21671936,The Arch,100 N. 17th Street,19103,1,1912,Multifamily Housing,"126,840",6581929.7,,,705058.5,24.0,57.5,59.0,153.8,571.1,4546.7,74.0,No,Required Compliance,Complied,2024,414,152.4
40.041043,-75.16441713,20470840,Church Lane Portfolio LLC - 557 E Church Lane,557 E Church Lane,19144,1,1964,Multifamily Housing,"56,184",725998.6,2415306.5,,,83.0,55.9,56.6,82.0,192.0,3183.6,24.0,No,Required Compliance,Complied,2024,113,52.7
39.95479076,-75.17208842,6777754,"(PA2610) - Kennedy House, Inc. (1901 John F. Kennedy Boulevard)",1901 John F. Kennedy Boulevard,19103,1,1969,Multifamily Housing,"623,182",23683354.4,1443171.6,,8357230.0,68.0,46.3,46.8,108.3,2518.0,16156.6,79.0,02/10/2025,Required Compliance,Complied,2024,396,142.3
39.95457787,-75.17051261,4000464,"The Sterling Apts (sr43,sl43)",1801 John F Kennedy Blv,19103,1,1961,Multifamily Housing,"738,207",36997902.20000001,27343031.0,,,18.0,78.4,81.1,162.6,4399.2,19540.6,61.0,No,Required Compliance,Complied,2024,447,161.1
39.96312305,-75.16085643,12747650,545 North Broad Street,545 North Broad Street,19123,1,2023,Multifamily Housing,"152,460",3622503.3,810564.5,,,96.0,33.0,36.1,85.6,361.0,2216.6,98.0,04/14/2025,Required Compliance,Complied,2024,202,87.0
39.94741286,-75.16624337,5003683,Westbury Apartments,271 S. 15th St,19102,1,1929,Multifamily Housing,"95,551",3361321.5,105756.1,,6071347.5,6.0,99.8,106.8,184.5,703.8,4255.3,36.0,No,Required Compliance,Complied,2024,537,190.7
39.95018681,-75.18086283,6684910,Locust on the Park (lc003),201 S 25th St,19103,1,2016,Multifamily Housing,"198,064",5711466.3,1955500.0,,,50.0,38.7,41.0,93.5,558.8,3986.5,78.0,No,Required Compliance,Complied,2024,315,107.89999999999999
39.94835114,-75.16755778,6867859,Versailles,1530 Locust St,19102,1,1929,Multifamily Housing,"143,600",3867292.9,1980898.2,,1064138.0,72.0,48.1,51.1,103.4,483.9,3700.6,79.0,No,Required Compliance,Complied,2024,542,194.2
39.95112699,-75.16561882,34866608,Scully Avenir,42 S 15th St,19102,1,2015,Multifamily Housing,"149,600",6428208.2,,,1382236.7,46.0,52.2,54.4,134.1,603.8,5245.3,66.0,No,Required Compliance,Complied,2024,468,170.2
39.95426316,-75.17219989,5026745,Penn Center House,1900 JFK Blvd.,19103,1,1959,Multifamily Housing,"514,689",12522529.9,20229503.3,,,72.0,54.5,57.1,96.5,2173.5,11328.0,85.0,No,Required Compliance,Complied,2024,401,144.8
39.94972364,-75.17514723,18245327,The Carlyle,2031 Locust Street,19103,1,1928,Multifamily Housing,"124,040",2236651.4,15295583.5,,,1.0,2437.4,2680.0,3348.8,1008.7,3079.1,1.0,No,Required Compliance,Complied,2024,384,137.2
39.95092118,-75.17903628,4964838,Riverloft (rv67),2300 Walnut St.,19103,1,1910,Multifamily Housing,"247,464",7236568.8,2300.0,,,74.0,33.5,33.9,94.8,576.5,5302.1,61.0,No,Required Compliance,Complied,2024,341,117.6
39.95106172,-75.17816552,36054163,Roosevelt Apartments,2218 Walnut St,19103,1,1927,Multifamily Housing,"59,481",2761512.5,693600.0,,,50.0,58.1,58.4,142.6,279.2,1066837.3,1.0,No,Required Compliance,Complied,2024,310,107.2
39.94824422,-75.16667993,24051313,1500 Locust Apartments,1500 Locust Street,19102,1,1974,Multifamily Housing,"677,140",16449313.2,3667223.3,,6680460.7,93.0,32.0,33.1,71.7,2082.0,22163.9,,No,Required Compliance,Complied,2024,540,192.8
39.94979109,-75.17037457,3080640,Rittenhouse Claridge,201 S. 18th St.,19103,1,1951,Multifamily Housing,"465,000",7332342.2,18303832.6,,,86.0,59.1,61.8,94.4,1556.2,14708.9,,11/25/2020,Required Compliance,Complied,2024,454,164.5
39.96095925,-75.17520963,4975614,Park Towne Place (pt79),2200 Benjamin Franklin Pkwy,19130,4,1959,Multifamily Housing,"1,179,072",12173477.2,10306075.8,,,100.0,30.4,32.1,61.5,1517.0,32212.7,82.0,No,Required Compliance,Complied,2024,205,75.2
39.95115157,-75.17567336,5002018,(PA2219) - 2101 Cooperative Inc. (118 South 21st Street),118 South 21st Street,19103,1,1953,Multifamily Housing,"305,280",7096165.1,12214325.1,,,70.0,60.3,60.5,102.7,1271.5,9828.8,63.0,No,Required Compliance,Complied,2024,349,124.6
39.95251916,-75.18339863,11669376,Evo at Cira Centre South,2930 Chestnut St,19104,1,2014,Multifamily Housing,"474,280",13879182.0,14129454.7,,,83.0,59.1,61.5,115.8,1856.0,15077.9,90.0,01/31/2025,Required Compliance,Complied,2024,211,75.0
39.95072297,-75.17195444,18246515,The Wellington,1849 Walnut Street,19103,1,1925,Multifamily Housing,"107,515",3971044.7,5149138.4,,,23.0,84.8,91.6,162.8,589.8,4711.2,57.0,No,Required Compliance,Complied,2024,418,152.1
39.95144181,-75.17280664,18730750,The Harper,112 S. 19th Street,19103,1,2019,Multifamily Housing,"260,172",11056507.1,2306212.2,,,40.0,51.4,53.0,131.2,1003.2,5530.2,93.0,No,Required Compliance,Complied,2024,401,145.6
39.95079054,-75.17359884,33399848,135 S 20th St. Philadelphia PA 19103,135 S 20th St,19103,1,1980,Multifamily Housing,"85,328",1183018.9,656742.6,,,100.0,21.6,21.6,46.9,138.7,3250.0,59.0,No,Required Compliance,Complied,2024,386,139.3
39.95248581,-75.17972454,23316373,2400 Chestnut,2400 Chestnut Street,19103,1,1980,Multifamily Housing,"364,898",11271416.2,1685595.7,,,84.0,34.2,35.7,91.6,1078.8,7288.5,91.0,No,Required Compliance,Complied,2024,298,104.2
39.94702913,-75.16490436,16415519,Atlantic,1401 Spruce St,19102,1,2019,Multifamily Housing,"368,991",16322622.4,11816922.5,,,9.0,76.3,77.2,157.8,2060.2,12595.7,52.0,No,Required Compliance,Complied,2024,543,192.9
39.94865212,-75.16252628,5015250,Chancellor Apartments,206 S. 13th Street,19107,1,1920,Multifamily Housing,"128,337",2599432.2,7949009.9,,,72.0,82.2,89.4,129.1,650.3,5794.6,69.0,No,Required Compliance,Complied,2024,451,165.6
39.96375894,-75.2328522,5050101,Haddington Elderly,5600 Race Street,19139,1,1982,Multifamily Housing,"107,376",3833228.2,1526338.0,,,61.0,50.7,52.1,120.1,386.4,10863.9,1.0,No,Required Compliance,Complied,2024,186,93.2
39.94936344,-75.16126462,34854598,Scully 1213 Walnut,1213 Walnut Street,19107,1,2017,Multifamily Housing,"298,216",10565626.3,4226224.1,,,44.0,55.1,57.0,129.4,1151.8,7824.6,75.0,No,Required Compliance,Complied,2024,430,159.3
39.95410151,-75.15511346,5098738,910 Cherry Street,910 Cherry Street,19107,1,2016,Multifamily Housing,"76,518",1881404.1,,,,92.0,29.4,30.6,85.7,165.1,3028.1,58.0,No,Required Compliance,Complied,2024,339,128.9
39.94675588,-75.15575902,5010903,Saint George Senior Housing Corp,850 Locust Street,19107,1,1973,Multifamily Housing,"50,000",3046973.9,2582031.1,,,8.0,174.2,177.7,349.1,404.6,6868.2,2.0,No,Required Compliance,Complied,2024,337,127.7
39.94422228,-75.16370096,20825770,Casa Farnese: Casa Farnese,1300 Lombard Street,19147,1,1966,Multifamily Housing,"245,943",3450511.3,5571951.4,,,96.0,51.0,54.5,90.9,570.8,12473.7,,No,Required Compliance,Complied,2024,533,188.3
39.97035212,-75.15344848,51563092,The Veranda,1000 W. Girard Ave.,19123,0,2022,Multifamily Housing,"107,002",2665821.8,,,,91.0,28.8,,,234.0,177.3,100.0,No,Required Compliance,Complied,2024,212,91.3
39.94958591,-75.16847763,23371944,The ICON,1616 Walnut Street,19103,1,1928,Multifamily Housing,"274,250",8949051.3,29241.0,,1054504.5,70.0,36.6,37.8,97.6,784.4,6514.8,66.0,No,Required Compliance,Complied,2024,480,173.7
39.96862427,-75.14092349,6320692,Fountain Building Master Tenant,1140 N American Street,19123,1,2017,Multifamily Housing,"67,061",282395.8,,,,100.0,4.7,5.0,14.1,24.8,1644.3,85.0,No,Required Compliance,Complied,2024,194,72.9
39.96666111,-75.13935684,32552465,The Piazza Navona,1050 N. Hancock,19123,1,2007,Multifamily Housing,"163,400",9573519.1,5006977.3,,,8.0,71.7,74.5,160.5,1028.5,13858.9,4.0,No,Required Compliance,Complied,2024,184,66.7
39.97078128,-75.14176847,4941726,"Olde Kensington, LP",1250 N. 3rd Street,19122,1,1986,Multifamily Housing,"90,000",2260714.4,1148199.8,,,91.0,37.9,41.6,91.5,259.4,3921.0,35.0,No,Required Compliance,Complied,2024,200,76.4
39.9688535,-75.13994549,6333603,1002 N 2nd St,1102 N. 2nd Street,19123,1,2017,Multifamily Housing,44055,282021.4,752758.0,,,100.0,3.9,3.9,10.8,22.5,1468.8,68.0,No,Required Compliance,Complied,2024,194,70.9
